"t","CO2","H2","formic_acid","formaldehyde","methanol","CO","acetic_acid","H2O"
1.79168243704116e-06,4564,4527,397,35,1,3,0,39
1.79611929325921e-06,4563,4526,398,35,1,3,0,39
1.79678241639486e-06,4562,4525,399,35,1,3,0,39
1.80240262424271e-06,4561,4524,400,35,1,3,0,39
1.80333671122106e-06,4561,4523,400,34,2,3,0,39
1.80889413021604e-06,4560,4522,401,34,2,3,0,39
1.80982845921122e-06,4559,4521,402,34,2,3,0,39
1.81077288621697e-06,4558,4520,403,34,2,3,0,39
1.8160373840454e-06,4557,4519,404,34,2,3,0,39
1.82218062308826e-06,4557,4518,403,35,2,3,0,40
1.82805559121781e-06,4557,4517,402,36,2,3,0,41
1.83091326665447e-06,4556,4516,403,36,2,3,0,41
1.83508361328767e-06,4555,4515,404,36,2,3,0,41
1.84392133423163e-06,4554,4514,405,36,2,3,0,41
1.84525391937764e-06,4553,4513,406,36,2,3,0,41
1.85015869781262e-06,4553,4512,405,37,2,3,0,42
1.85536786240099e-06,4552,4511,406,37,2,3,0,42
1.85766027993043e-06,4552,4510,405,38,2,3,0,43
1.85824049403617e-06,4552,4509,404,39,2,3,0,44
1.85891687736268e-06,4551,4508,405,39,2,3,0,44
1.86048731176059e-06,4550,4507,406,39,2,3,0,44
1.86140806676236e-06,4549,4506,407,39,2,3,0,44
1.86488385182507e-06,4549,4505,407,38,3,3,0,44
1.86690736074543e-06,4548,4504,408,38,3,3,0,44
1.86843807950748e-06,4547,4503,409,38,3,3,0,44
1.87311008967748e-06,4546,4502,410,38,3,3,0,44
1.87648278499172e-06,4545,4501,411,38,3,3,0,44
1.87694093171738e-06,4544,4500,412,38,3,3,0,44
1.87799814247088e-06,4543,4499,413,38,3,3,0,44
1.89190110849826e-06,4542,4498,414,38,3,3,0,44
1.89203390736373e-06,4541,4497,415,38,3,3,0,44
1.89364214526401e-06,4540,4496,416,38,3,3,0,44
1.89472583272222e-06,4539,4495,417,38,3,3,0,44
1.89785292918042e-06,4539,4494,416,39,3,3,0,45
1.90036946984891e-06,4538,4493,417,39,3,3,0,45
1.90205892476325e-06,4538,4492,416,40,3,3,0,46
1.90674909895968e-06,4537,4491,417,40,3,3,0,46
1.91776656178396e-06,4536,4490,418,40,3,3,0,46
1.92067774198266e-06,4535,4489,419,40,3,3,0,46
1.92218246359427e-06,4534,4488,420,40,3,3,0,46
1.9246622848155e-06,4533,4487,421,40,3,3,0,46
1.93437972252295e-06,4532,4486,422,40,3,3,0,46
1.93509130988803e-06,4531,4485,423,40,3,3,0,46
1.9393393851347e-06,4530,4484,424,40,3,3,0,46
1.9517793394084e-06,4529,4483,425,40,3,3,0,46
1.95408136031034e-06,4528,4482,426,40,3,3,0,46
1.96016443206757e-06,4527,4481,427,40,3,3,0,46
1.96694060788041e-06,4526,4480,428,40,3,3,0,46
1.97144650082026e-06,4525,4479,429,40,3,3,0,46
1.97501914986415e-06,4525,4478,428,41,3,3,0,47
1.97940578549972e-06,4524,4477,429,41,3,3,0,47
1.98683548139141e-06,4523,4476,430,41,3,3,0,47
1.99389489502726e-06,4523,4475,429,42,3,3,0,48
2.00194701919305e-06,4522,4474,430,42,3,3,0,48
2.00388542913658e-06,4522,4473,429,43,3,3,0,49
2.00436044129194e-06,4521,4472,430,43,3,3,0,49
2.00690503771503e-06,4521,4471,429,44,3,3,0,50
2.00717768013216e-06,4520,4470,430,44,3,3,0,50
2.01390577593473e-06,4519,4469,431,44,3,3,0,50
2.02513425226032e-06,4518,4468,432,44,3,3,0,50
2.02630441982123e-06,4517,4467,433,44,3,3,0,50
2.0429634837809e-06,4516,4466,434,44,3,3,0,50
2.04768094936472e-06,4515,4465,435,44,3,3,0,50
2.05602142185197e-06,4514,4464,436,44,3,3,0,50
2.07005323495965e-06,4513,4463,437,44,3,3,0,50
2.07633760941977e-06,4513,4462,437,43,4,3,0,50
2.07927850463728e-06,4512,4461,438,43,4,3,0,50
2.08881725928253e-06,4511,4460,439,43,4,3,0,50
2.09133326706695e-06,4510,4459,440,43,4,3,0,50
2.0914934937092e-06,4509,4458,441,43,4,3,0,50
2.091798172352e-06,4508,4457,442,43,4,3,0,50
2.09203338080879e-06,4508,4456,441,44,4,3,0,51
2.09500625868557e-06,4507,4455,442,44,4,3,0,51
2.10117741214698e-06,4506,4454,443,44,4,3,0,51
2.11772523043414e-06,4505,4453,444,44,4,3,0,51
2.11838663190718e-06,4504,4452,445,44,4,3,0,51
2.12161385289715e-06,4503,4451,446,44,4,3,0,51
2.12162580392839e-06,4502,4450,447,44,4,3,0,51
2.12321042010523e-06,4501,4449,448,44,4,3,0,51
2.12375542691074e-06,4500,4448,449,44,4,3,0,51
2.14222305621549e-06,4500,4447,448,45,4,3,0,52
2.14562806179262e-06,4499,4446,449,45,4,3,0,52
2.14666940056775e-06,4498,4445,450,45,4,3,0,52
2.15044720283475e-06,4498,4444,449,46,4,3,0,53
2.15126976848971e-06,4498,4443,448,47,4,3,0,54
2.15263107232088e-06,4497,4442,449,47,4,3,0,54
2.15800974815292e-06,4496,4441,450,47,4,3,0,54
2.16681242188854e-06,4495,4440,451,47,4,3,0,54
2.16773752556288e-06,4494,4439,452,47,4,3,0,54
2.17011581001868e-06,4493,4438,453,47,4,3,0,54
2.17181054186631e-06,4492,4437,454,47,4,3,0,54
2.17887115128888e-06,4492,4436,453,48,4,3,0,55
2.18093540516063e-06,4491,4435,454,48,4,3,0,55
2.18167993716641e-06,4490,4434,455,48,4,3,0,55
2.18832676984743e-06,4489,4433,456,48,4,3,0,55
2.19141448029406e-06,4489,4432,456,47,5,3,0,55
2.19298796000402e-06,4488,4431,457,47,5,3,0,55
2.19467617268416e-06,4487,4430,458,47,5,3,0,55
2.19926736762395e-06,4486,4429,459,47,5,3,0,55
2.20649122278685e-06,4485,4428,460,47,5,3,0,55
2.21540794911008e-06,4484,4427,461,47,5,3,0,55
2.22039830099773e-06,4483,4426,462,47,5,3,0,55
2.23248177879259e-06,4483,4425,461,48,5,3,0,56
2.23648778008335e-06,4482,4424,462,48,5,3,0,56
2.23817181593946e-06,4481,4423,463,48,5,3,0,56
2.23968537403805e-06,4481,4422,462,49,5,3,0,57
2.24059742880333e-06,4480,4421,463,49,5,3,0,57
2.24423290517035e-06,4479,4420,464,49,5,3,0,57
2.24707395020104e-06,4479,4419,463,50,5,3,0,58
2.24952701036256e-06,4478,4418,464,50,5,3,0,58
2.25857007586833e-06,4477,4417,465,50,5,3,0,58
2.2588962159719e-06,4476,4416,466,50,5,3,0,58
2.26117754558893e-06,4475,4415,467,50,5,3,0,58
2.28724666096918e-06,4474,4414,468,50,5,3,0,58
2.29325365569441e-06,4474,4413,467,51,5,3,0,59
2.29469636562534e-06,4473,4412,468,51,5,3,0,59
2.30695086088316e-06,4472,4411,469,51,5,3,0,59
2.31069699712006e-06,4471,4410,470,51,5,3,0,59
2.31825619518905e-06,4470,4409,471,51,5,3,0,59
2.31837210828958e-06,4469,4408,472,51,5,3,0,59
2.32186474252587e-06,4469,4407,472,50,6,3,0,59
2.32403817236405e-06,4469,4406,471,51,6,3,0,60
2.32822596636451e-06,4468,4405,472,51,6,3,0,60
2.33636487449425e-06,4467,4404,473,51,6,3,0,60
2.33971321446275e-06,4466,4403,474,51,6,3,0,60
2.34564013389944e-06,4466,4402,473,52,6,3,0,61
2.34883384803917e-06,4465,4401,474,52,6,3,0,61
2.34969203803548e-06,4464,4400,475,52,6,3,0,61
2.34979998814236e-06,4463,4399,476,52,6,3,0,61
2.34989095565083e-06,4462,4398,477,52,6,3,0,61
2.35406044454541e-06,4461,4397,478,52,6,3,0,61
2.35457073925881e-06,4460,4396,479,52,6,3,0,61
2.35701543241691e-06,4459,4395,480,52,6,3,0,61
2.35891415911865e-06,4459,4394,479,53,6,3,0,62
2.36009118182866e-06,4458,4393,480,53,6,3,0,62
2.36044379089569e-06,4457,4392,481,53,6,3,0,62
2.36919792733084e-06,4456,4391,482,53,6,3,0,62
2.37173419491956e-06,4455,4390,483,53,6,3,0,62
2.38600430651059e-06,4454,4389,484,53,6,3,0,62
2.39266022172193e-06,4453,4388,485,53,6,3,0,62
2.39303335941451e-06,4452,4387,486,53,6,3,0,62
2.39674004484974e-06,4451,4386,487,53,6,3,0,62
2.39828508763779e-06,4450,4385,488,53,6,3,0,62
2.40021865347185e-06,4449,4384,489,53,6,3,0,62
2.40661958620423e-06,4449,4383,488,54,6,3,0,63
2.41778335729328e-06,4448,4382,489,54,6,3,0,63
2.42080116672288e-06,4447,4381,490,54,6,3,0,63
2.42731428263016e-06,4447,4380,489,55,6,3,0,64
2.4305649516278e-06,4446,4379,490,55,6,3,0,64
2.43224343169039e-06,4445,4378,491,55,6,3,0,64
2.43310785901595e-06,4444,4377,492,55,6,3,0,64
2.43633272507828e-06,4443,4376,493,55,6,3,0,64
2.44326271526498e-06,4442,4375,494,55,6,3,0,64
2.44818599442344e-06,4441,4374,495,55,6,3,0,64
2.44874236516921e-06,4440,4373,496,55,6,3,0,64
2.4516451327787e-06,4440,4372,495,56,6,3,0,65
2.45224112448148e-06,4439,4371,496,56,6,3,0,65
2.45241716977595e-06,4438,4370,497,56,6,3,0,65
2.45313567702565e-06,4437,4369,498,56,6,3,0,65
2.45621234964785e-06,4436,4368,499,56,6,3,0,65
2.45730259898081e-06,4435,4367,500,56,6,3,0,65
2.47059848160392e-06,4434,4366,501,56,6,3,0,65
2.47650449307631e-06,4434,4365,501,55,7,3,0,65
2.48748159059839e-06,4433,4364,502,55,7,3,0,65
2.4879501458199e-06,4432,4363,503,55,7,3,0,65
2.48875692146864e-06,4431,4362,504,55,7,3,0,65
2.49011104956746e-06,4430,4361,505,55,7,3,0,65
2.4948705214974e-06,4430,4360,504,56,7,3,0,66
2.49523253980768e-06,4429,4359,505,56,7,3,0,66
2.49607216993822e-06,4428,4358,506,56,7,3,0,66
2.49854017028227e-06,4427,4357,507,56,7,3,0,66
2.50531999706819e-06,4427,4356,506,57,7,3,0,67
2.50559309940925e-06,4426,4355,507,57,7,3,0,67
2.5110421702661e-06,4425,4354,508,57,7,3,0,67
2.51147879734635e-06,4424,4353,509,57,7,3,0,67
2.51521086055878e-06,4423,4352,510,57,7,3,0,67
2.51617762700532e-06,4422,4351,511,57,7,3,0,67
2.51652517639766e-06,4421,4350,512,57,7,3,0,67
2.5168078247485e-06,4420,4349,513,57,7,3,0,67
2.52063894238423e-06,4419,4348,514,57,7,3,0,67
2.52069637520181e-06,4418,4347,515,57,7,3,0,67
2.52707186660925e-06,4417,4346,516,57,7,3,0,67
2.534924702283e-06,4416,4345,517,57,7,3,0,67
2.53878937531443e-06,4415,4344,518,57,7,3,0,67
2.54336923881053e-06,4414,4343,519,57,7,3,0,67
2.5469395928219e-06,4413,4342,520,57,7,3,0,67
2.55217972179086e-06,4412,4341,521,57,7,3,0,67
2.55804337192757e-06,4412,4340,521,56,8,3,0,67
2.55927783673168e-06,4411,4339,522,56,8,3,0,67
2.56006774234836e-06,4410,4338,523,56,8,3,0,67
2.56195891909837e-06,4409,4337,524,56,8,3,0,67
2.56292971556278e-06,4408,4336,525,56,8,3,0,67
2.56865693671333e-06,4407,4335,526,56,8,3,0,67
2.57269116577058e-06,4406,4334,527,56,8,3,0,67
2.57294817552454e-06,4405,4333,528,56,8,3,0,67
2.57680763123538e-06,4404,4332,529,56,8,3,0,67
2.57773723882423e-06,4404,4331,528,57,8,3,0,68
2.57847271150794e-06,4404,4330,527,58,8,3,0,69
2.58149576394162e-06,4403,4329,528,58,8,3,0,69
2.5828669837812e-06,4402,4328,529,58,8,3,0,69
2.58296755637841e-06,4401,4327,530,58,8,3,0,69
2.58597977423977e-06,4401,4326,529,59,8,3,0,70
2.58679426919311e-06,4400,4325,530,59,8,3,0,70
2.58734244148861e-06,4399,4324,531,59,8,3,0,70
2.5916995487128e-06,4399,4323,530,60,8,3,0,71
2.59712589356501e-06,4398,4322,531,60,8,3,0,71
2.59713994601104e-06,4397,4321,531,60,8,4,0,72
2.59986440585321e-06,4397,4320,530,61,8,4,0,73
2.6005544746601e-06,4396,4319,531,61,8,4,0,73
2.60363261471883e-06,4395,4318,532,61,8,4,0,73
2.60867023556262e-06,4394,4317,533,61,8,4,0,73
2.61032442457933e-06,4393,4316,534,61,8,4,0,73
2.61478480474232e-06,4392,4315,535,61,8,4,0,73
2.61607161205959e-06,4392,4314,534,62,8,4,0,74
2.62244047486818e-06,4392,4313,533,63,8,4,0,75
2.62707558385887e-06,4391,4312,534,63,8,4,0,75
2.6311765511366e-06,4391,4313,535,62,8,4,0,74
2.63239952629423e-06,4390,4312,536,62,8,4,0,74
2.63328586251396e-06,4389,4311,537,62,8,4,0,74
2.63413663573519e-06,4388,4310,538,62,8,4,0,74
2.64982735638452e-06,4387,4309,539,62,8,4,0,74
2.65066945635825e-06,4386,4308,540,62,8,4,0,74
2.65377144323297e-06,4385,4307,541,62,8,4,0,74
2.65486045271205e-06,4384,4306,542,62,8,4,0,74
2.65695572208743e-06,4384,4305,541,63,8,4,0,75
2.65764548706751e-06,4383,4304,542,63,8,4,0,75
2.66208564795508e-06,4382,4303,543,63,8,4,0,75
2.66889321256181e-06,4382,4302,542,64,8,4,0,76
2.67420736348451e-06,4381,4301,543,64,8,4,0,76
2.67685486249441e-06,4380,4300,544,64,8,4,0,76
2.68039267530357e-06,4379,4299,545,64,8,4,0,76
2.68830145828533e-06,4378,4298,546,64,8,4,0,76
2.6896077464e-06,4377,4297,547,64,8,4,0,76
2.695934291941e-06,4376,4296,548,64,8,4,0,76
2.69753356930611e-06,4375,4295,549,64,8,4,0,76
2.69759466794427e-06,4374,4294,550,64,8,4,0,76
2.70349182463873e-06,4373,4293,551,64,8,4,0,76
2.70654564297414e-06,4373,4292,550,65,8,4,0,77
2.70822019256862e-06,4373,4291,549,66,8,4,0,78
2.70951658743845e-06,4373,4290,548,67,8,4,0,79
2.71170813534538e-06,4372,4289,549,67,8,4,0,79
2.71193154833883e-06,4372,4288,548,68,8,4,0,80
2.71305751397785e-06,4372,4287,547,69,8,4,0,81
2.71816095230687e-06,4371,4286,548,69,8,4,0,81
2.72019420214083e-06,4370,4285,549,69,8,4,0,81
2.72112946999973e-06,4370,4284,548,70,8,4,0,82
2.72740258053473e-06,4370,4283,547,71,8,4,0,83
2.73700964768507e-06,4369,4282,548,71,8,4,0,83
2.73818456884243e-06,4368,4281,549,71,8,4,0,83
2.74479670945196e-06,4367,4280,550,71,8,4,0,83
2.74802684391633e-06,4366,4279,551,71,8,4,0,83
2.74813224017388e-06,4365,4278,552,71,8,4,0,83
2.75126735812188e-06,4364,4277,553,71,8,4,0,83
2.75250783571111e-06,4363,4276,554,71,8,4,0,83
2.75580201636922e-06,4363,4275,553,72,8,4,0,84
2.77097971569598e-06,4362,4274,554,72,8,4,0,84
2.77405882020987e-06,4362,4273,553,73,8,4,0,85
2.78032855185281e-06,4362,4272,552,74,8,4,0,86
2.78124923900118e-06,4361,4271,553,74,8,4,0,86
2.78216479550696e-06,4360,4270,554,74,8,4,0,86
2.78447341974967e-06,4360,4269,554,73,9,4,0,86
2.79650610629271e-06,4359,4268,555,73,9,4,0,86
2.80119900544486e-06,4358,4267,556,73,9,4,0,86
2.80563696007961e-06,4357,4266,557,73,9,4,0,86
2.81375955152734e-06,4356,4265,558,73,9,4,0,86
2.81432022699514e-06,4355,4264,559,73,9,4,0,86
2.82011277079702e-06,4354,4263,560,73,9,4,0,86
2.822330201905e-06,4354,4262,559,74,9,4,0,87
2.82607215376445e-06,4353,4261,560,74,9,4,0,87
2.83291313633845e-06,4352,4260,561,74,9,4,0,87
2.83399718705411e-06,4351,4259,562,74,9,4,0,87
2.84200865734266e-06,4350,4258,563,74,9,4,0,87
2.85009254942156e-06,4350,4257,562,75,9,4,0,88
2.86009279427084e-06,4349,4256,563,75,9,4,0,88
2.86554802569668e-06,4348,4255,564,75,9,4,0,88
2.86871886512558e-06,4347,4254,565,75,9,4,0,88
2.86944409394912e-06,4346,4253,566,75,9,4,0,88
2.87243368950318e-06,4346,4252,565,76,9,4,0,89
2.88105909253506e-06,4345,4251,566,76,9,4,0,89
2.8827701942467e-06,4345,4250,566,75,10,4,0,89
2.88985834621424e-06,4345,4249,565,76,10,4,0,90
2.89411950332422e-06,4344,4248,566,76,10,4,0,90
2.89651829887306e-06,4344,4247,565,77,10,4,0,91
2.90052421844203e-06,4343,4246,566,77,10,4,0,91
2.90135789033639e-06,4342,4245,566,77,10,5,0,92
2.90421499381419e-06,4342,4244,565,78,10,5,0,93
2.90890183012751e-06,4342,4243,564,79,10,5,0,94
2.90898826708498e-06,4341,4242,565,79,10,5,0,94
2.91345640453659e-06,4340,4241,566,79,10,5,0,94
2.92324778133509e-06,4339,4240,567,79,10,5,0,94
2.92440497688021e-06,4338,4239,568,79,10,5,0,94
2.92703589391469e-06,4337,4238,569,79,10,5,0,94
2.92795728899585e-06,4336,4237,570,79,10,5,0,94
2.93185573073559e-06,4335,4236,571,79,10,5,0,94
2.95369500455631e-06,4334,4235,572,79,10,5,0,94
2.95810356878045e-06,4334,4234,571,80,10,5,0,95
2.95863024766008e-06,4334,4233,570,81,10,5,0,96
2.96104867672333e-06,4333,4232,571,81,10,5,0,96
2.96761896649552e-06,4332,4231,572,81,10,5,0,96
2.96794029470081e-06,4331,4230,573,81,10,5,0,96
2.97557717966613e-06,4330,4229,574,81,10,5,0,96
2.9829355126241e-06,4329,4228,575,81,10,5,0,96
2.98590522927726e-06,4328,4227,576,81,10,5,0,96
2.99335727053683e-06,4327,4226,577,81,10,5,0,96
2.99792719678332e-06,4326,4225,578,81,10,5,0,96
2.9983549789606e-06,4325,4224,579,81,10,5,0,96
3.00181965561704e-06,4324,4223,580,81,10,5,0,96
3.01162695136488e-06,4324,4222,579,82,10,5,0,97
3.01279648085734e-06,4323,4221,580,82,10,5,0,97
3.01941986547894e-06,4322,4220,581,82,10,5,0,97
3.02372877608083e-06,4322,4219,580,83,10,5,0,98
3.02535232059096e-06,4322,4218,579,84,10,5,0,99
3.03081301170212e-06,4321,4217,580,84,10,5,0,99
3.03812414266232e-06,4321,4216,579,85,10,5,0,100
3.04273116512423e-06,4320,4215,580,85,10,5,0,100
3.0427532475832e-06,4319,4214,581,85,10,5,0,100
3.05627546969045e-06,4318,4213,582,85,10,5,0,100
3.06890506376415e-06,4317,4212,583,85,10,5,0,100
3.07887930606573e-06,4316,4211,583,85,10,6,0,101
3.08156944463853e-06,4315,4210,584,85,10,6,0,101
3.08646922963492e-06,4314,4209,584,85,10,7,0,102
3.09046464387172e-06,4314,4208,583,86,10,7,0,103
3.09084655783056e-06,4313,4207,584,86,10,7,0,103
3.09512909352136e-06,4312,4206,585,86,10,7,0,103
3.09695327356421e-06,4311,4205,586,86,10,7,0,103
3.09979106430757e-06,4311,4204,585,87,10,7,0,104
3.10153592338885e-06,4310,4203,586,87,10,7,0,104
3.10461167043653e-06,4309,4202,587,87,10,7,0,104
3.11343331243919e-06,4308,4201,588,87,10,7,0,104
3.12231625404947e-06,4307,4200,589,87,10,7,0,104
3.13007755776967e-06,4306,4199,590,87,10,7,0,104
3.13103573473558e-06,4305,4198,591,87,10,7,0,104
3.13182317220686e-06,4304,4197,592,87,10,7,0,104
3.13607644160307e-06,4304,4196,592,86,11,7,0,104
3.13686769995109e-06,4303,4195,593,86,11,7,0,104
3.13929802549318e-06,4302,4194,594,86,11,7,0,104
3.14061583542612e-06,4301,4193,595,86,11,7,0,104
3.14970586446771e-06,4301,4192,594,87,11,7,0,105
3.15613567250469e-06,4300,4191,595,87,11,7,0,105
3.15649091062264e-06,4299,4190,596,87,11,7,0,105
3.15838598439219e-06,4298,4189,597,87,11,7,0,105
3.16167800555929e-06,4298,4188,597,86,12,7,0,105
3.16168989360681e-06,4297,4187,598,86,12,7,0,105
3.16393816168845e-06,4296,4186,599,86,12,7,0,105
3.17144379976495e-06,4295,4185,600,86,12,7,0,105
3.17438622311734e-06,4294,4184,601,86,12,7,0,105
3.17618099055273e-06,4294,4183,600,87,12,7,0,106
3.18042410369563e-06,4293,4182,601,87,12,7,0,106
3.18113771871546e-06,4292,4181,602,87,12,7,0,106
3.18666243958087e-06,4292,4180,601,88,12,7,0,107
3.1905883051107e-06,4291,4179,602,88,12,7,0,107
3.1930052089926e-06,4290,4178,603,88,12,7,0,107
3.19626927740623e-06,4290,4177,602,89,12,7,0,108
3.19761315629648e-06,4289,4176,603,89,12,7,0,108
3.19852412699076e-06,4288,4175,604,89,12,7,0,108
3.20887534571404e-06,4287,4174,605,89,12,7,0,108
3.20965736264e-06,4286,4173,606,89,12,7,0,108
3.21568532257706e-06,4285,4172,607,89,12,7,0,108
3.21893253296747e-06,4285,4171,606,90,12,7,0,109
3.21938560156983e-06,4284,4170,607,90,12,7,0,109
3.23051433531392e-06,4283,4169,608,90,12,7,0,109
3.23102154806023e-06,4282,4168,609,90,12,7,0,109
3.2326887472771e-06,4281,4167,610,90,12,7,0,109
3.23516132999096e-06,4280,4166,611,90,12,7,0,109
3.2377620412499e-06,4279,4165,612,90,12,7,0,109
3.23861111387381e-06,4278,4164,613,90,12,7,0,109
3.24679770335102e-06,4277,4163,614,90,12,7,0,109
3.24949040193016e-06,4277,4162,613,91,12,7,0,110
3.25638342790676e-06,4276,4161,614,91,12,7,0,110
3.25935227506028e-06,4276,4160,613,92,12,7,0,111
3.26350894237031e-06,4275,4159,614,92,12,7,0,111
3.26894428166269e-06,4274,4158,615,92,12,7,0,111
3.27174436935883e-06,4273,4157,616,92,12,7,0,111
3.272351469633e-06,4272,4156,617,92,12,7,0,111
3.27850534577833e-06,4271,4155,618,92,12,7,0,111
3.28861636240424e-06,4270,4154,619,92,12,7,0,111
3.2944303382881e-06,4269,4153,620,92,12,7,0,111
3.31602977728757e-06,4268,4152,621,92,12,7,0,111
3.31629296547325e-06,4268,4151,620,93,12,7,0,112
3.32733934082038e-06,4267,4150,621,93,12,7,0,112
3.33139804269429e-06,4267,4149,620,94,12,7,0,113
3.33378169628869e-06,4267,4148,619,95,12,7,0,114
3.33574700680697e-06,4267,4147,619,94,13,7,0,114
3.34066848086419e-06,4266,4146,620,94,13,7,0,114
3.34449089778428e-06,4265,4145,621,94,13,7,0,114
3.3476136852206e-06,4264,4144,622,94,13,7,0,114
3.35423576654272e-06,4263,4143,623,94,13,7,0,114
3.35971009612562e-06,4262,4142,624,94,13,7,0,114
3.36885022592377e-06,4262,4141,623,95,13,7,0,115
3.37023770129601e-06,4261,4140,624,95,13,7,0,115
3.3720788827072e-06,4260,4139,625,95,13,7,0,115
3.37227752334095e-06,4259,4138,626,95,13,7,0,115
3.37385489055724e-06,4258,4137,627,95,13,7,0,115
3.37602167663203e-06,4258,4136,626,96,13,7,0,116
3.38027165925749e-06,4257,4135,627,96,13,7,0,116
3.39046576855875e-06,4256,4134,628,96,13,7,0,116
3.40965423611629e-06,4255,4133,629,96,13,7,0,116
3.41346983120049e-06,4254,4132,630,96,13,7,0,116
3.41420912397912e-06,4253,4131,631,96,13,7,0,116
3.4282829021585e-06,4253,4130,630,97,13,7,0,117
3.43520214950891e-06,4253,4129,629,98,13,7,0,118
3.43751892311275e-06,4252,4128,630,98,13,7,0,118
3.44370392659485e-06,4252,4127,629,99,13,7,0,119
3.4589391213453e-06,4251,4126,630,99,13,7,0,119
3.47302939822409e-06,4250,4125,631,99,13,7,0,119
3.47391144556866e-06,4249,4124,632,99,13,7,0,119
3.48067371035906e-06,4248,4123,633,99,13,7,0,119
3.48484480399012e-06,4247,4122,634,99,13,7,0,119
3.48884456561411e-06,4247,4121,633,100,13,7,0,120
3.49305666532624e-06,4246,4120,634,100,13,7,0,120
3.50050766675285e-06,4246,4119,633,101,13,7,0,121
3.50660392597417e-06,4245,4118,634,101,13,7,0,121
3.50668334199477e-06,4244,4117,635,101,13,7,0,121
3.51315302562032e-06,4243,4116,636,101,13,7,0,121
3.51749918953566e-06,4242,4115,637,101,13,7,0,121
3.51776434289553e-06,4242,4114,636,102,13,7,0,122
3.51966218813825e-06,4241,4113,637,102,13,7,0,122
3.52020817410442e-06,4240,4112,638,102,13,7,0,122
3.53366764985341e-06,4240,4111,637,103,13,7,0,123
3.53439671138952e-06,4240,4110,636,104,13,7,0,124
3.535222766079e-06,4239,4109,637,104,13,7,0,124
3.53630513118726e-06,4238,4108,638,104,13,7,0,124
3.53748604666175e-06,4237,4107,639,104,13,7,0,124
3.54068709311724e-06,4236,4106,640,104,13,7,0,124
3.54586333666395e-06,4236,4105,639,105,13,7,0,125
3.55118115393861e-06,4235,4104,640,105,13,7,0,125
3.55253572033012e-06,4234,4103,641,105,13,7,0,125
3.5547493764824e-06,4233,4102,642,105,13,7,0,125
3.5585047717597e-06,4233,4101,641,106,13,7,0,126
3.56440023250601e-06,4232,4100,642,106,13,7,0,126
3.56485583002701e-06,4231,4099,643,106,13,7,0,126
3.57300397206197e-06,4230,4098,644,106,13,7,0,126
3.57719119753019e-06,4229,4097,645,106,13,7,0,126
3.58200448241303e-06,4228,4096,646,106,13,7,0,126
3.58331016848937e-06,4227,4095,647,106,13,7,0,126
3.58421530310946e-06,4226,4094,648,106,13,7,0,126
3.58977038912345e-06,4225,4093,649,106,13,7,0,126
3.59554133426265e-06,4224,4092,650,106,13,7,0,126
3.59557725474702e-06,4224,4091,649,107,13,7,0,127
3.59729748556739e-06,4224,4090,648,108,13,7,0,128
3.59898407536875e-06,4223,4089,649,108,13,7,0,128
3.59980403386631e-06,4222,4088,650,108,13,7,0,128
3.6024881243178e-06,4221,4087,651,108,13,7,0,128
3.6025435370428e-06,4220,4086,652,108,13,7,0,128
3.60591073405199e-06,4220,4085,651,109,13,7,0,129
3.60848996513167e-06,4220,4084,650,110,13,7,0,130
3.61618110199285e-06,4220,4083,650,109,14,7,0,130
3.62212433309249e-06,4219,4082,651,109,14,7,0,130
3.63417687791153e-06,4219,4081,650,110,14,7,0,131
3.64491618735445e-06,4218,4080,651,110,14,7,0,131
3.64787281608139e-06,4217,4079,652,110,14,7,0,131
3.6597808016717e-06,4216,4078,653,110,14,7,0,131
3.66105406888025e-06,4215,4077,654,110,14,7,0,131
3.6620973273171e-06,4214,4076,655,110,14,7,0,131
3.66700194000192e-06,4213,4075,656,110,14,7,0,131
3.66778520478165e-06,4212,4074,657,110,14,7,0,131
3.66818577046713e-06,4211,4073,658,110,14,7,0,131
3.6688649285457e-06,4210,4072,659,110,14,7,0,131
3.67228814722778e-06,4209,4071,660,110,14,7,0,131
3.67872970551241e-06,4208,4070,661,110,14,7,0,131
3.68073356074238e-06,4207,4069,662,110,14,7,0,131
3.6810538172061e-06,4207,4068,661,111,14,7,0,132
3.68839431142025e-06,4206,4067,662,111,14,7,0,132
3.69327142589567e-06,4205,4066,662,111,14,8,0,133
3.69408964506981e-06,4204,4065,663,111,14,8,0,133
3.69512242669824e-06,4204,4064,663,110,15,8,0,133
3.70435381451893e-06,4204,4063,662,111,15,8,0,134
3.7052148967939e-06,4203,4062,663,111,15,8,0,134
3.70606343290181e-06,4202,4061,664,111,15,8,0,134
3.71654782787955e-06,4201,4060,665,111,15,8,0,134
3.71858281625191e-06,4200,4059,666,111,15,8,0,134
3.72064909700913e-06,4199,4058,667,111,15,8,0,134
3.7212974079933e-06,4198,4057,668,111,15,8,0,134
3.73079739820236e-06,4198,4056,667,112,15,8,0,135
3.73643813534157e-06,4197,4055,668,112,15,8,0,135
3.74412588215975e-06,4196,4054,669,112,15,8,0,135
3.75039449886032e-06,4196,4053,668,113,15,8,0,136
3.75767749020943e-06,4195,4052,669,113,15,8,0,136
3.75917499304743e-06,4195,4051,668,114,15,8,0,137
3.76090785198446e-06,4194,4050,669,114,15,8,0,137
3.7643697526231e-06,4193,4049,670,114,15,8,0,137
